# BJD, RAW_FLUX, RAW_FLUX_ERR, CORR_FLUX, CORR_FLUX_ERR, PHASE

2455368.956250 41833.863281 6.163767 0.998398 0.000144 40.156625
2455368.976685 41821.046875 6.163062 0.998102 0.000144 40.158668
2455368.997119 41836.562500 6.163900 0.998482 0.000144 40.160712
2455369.017553 41814.312500 6.162829 0.997960 0.000144 40.162755
2455369.037988 41829.078125 6.163485 0.998322 0.000144 40.164799
2455369.058422 41833.273438 6.163686 0.998431 0.000144 40.166842
2455369.078856 41848.261719 6.164421 0.998798 0.000144 40.168886
2455369.099291 41849.382812 6.164505 0.998834 0.000144 40.170929
2455369.119725 41854.343750 6.164789 0.998962 0.000144 40.172972
2455369.140159 41851.597656 6.164630 0.998905 0.000144 40.175016
2455369.160593 41863.839844 6.165199 0.999207 0.000144 40.177059
2455369.181028 41851.578125 6.164591 0.998923 0.000144 40.179103
2455369.201462 41870.597656 6.165513 0.999386 0.000144 40.181146
2455369.221896 41868.328125 6.165445 0.999341 0.000144 40.183190
2455369.242331 41885.117188 6.166188 0.999750 0.000144 40.185233
2455369.262765 41897.812500 6.166898 1.000062 0.000144 40.187276
2455369.283199 41905.906250 6.167198 1.000264 0.000144 40.189320
2455369.303634 41932.835938 6.168654 1.000915 0.000144 40.191363
2455369.324068 41937.750000 6.168950 1.001041 0.000144 40.193407
2455369.344502 41952.003906 6.169671 1.001390 0.000144 40.195450
2455369.364937 41970.585938 6.170557 1.001842 0.000144 40.197494
2455369.385371 41964.761719 6.170305 1.001711 0.000144 40.199537
2455369.405805 41963.214844 6.170219 1.001682 0.000144 40.201580
2455369.426239 41961.230469 6.170120 1.001643 0.000144 40.203624
2455369.446674 41965.675781 6.171491 1.001757 0.000144 40.205667
2455369.467108 41966.980469 6.170449 1.001797 0.000144 40.207711
2455369.487542 41965.886719 6.170343 1.001778 0.000144 40.209754
2455369.507977 41948.000000 6.171842 1.001359 0.000144 40.211798
2455369.528411 41956.433594 6.169800 1.001568 0.000144 40.213841
2455369.548845 41952.656250 6.172005 1.001486 0.000144 40.215884
2455369.569279 41909.097656 6.167465 1.000454 0.000144 40.217928
2455369.589714 41909.238281 6.167435 1.000465 0.000144 40.219971
2455369.610148 41884.160156 6.166016 0.999874 0.000144 40.222015
2455369.630582 41868.667969 6.165328 0.999511 0.000144 40.224058
2455369.651017 41835.339844 6.163655 0.998723 0.000144 40.226102
2455369.691885 42196.074219 6.184214 1.007349 0.000144 40.230188
2455369.712320 41826.058594 6.163124 0.998523 0.000144 40.232232
2455369.732754 41804.421875 6.162052 0.998013 0.000144 40.234275
2455369.753188 41811.339844 6.164797 0.998185 0.000144 40.236319
2455369.773623 41809.046875 6.162228 0.998137 0.000144 40.238362
2455369.794057 41821.578125 6.165309 0.998443 0.000144 40.240406
2455369.814491 41827.351562 6.165634 0.998587 0.000144 40.242449
2455369.834925 41826.984375 6.165628 0.998585 0.000144 40.244492
2455369.855360 41831.132812 6.165812 0.998691 0.000144 40.246536
2455369.875794 41837.964844 6.166051 0.998860 0.000144 40.248579
2455369.896228 41844.460938 6.166417 0.999021 0.000144 40.250623
2455369.916663 41841.617188 6.166343 0.998959 0.000144 40.252666
2455369.937097 41861.398438 6.167350 0.999438 0.000144 40.254710
2455369.957531 41867.082031 6.167611 0.999579 0.000144 40.256753
2455369.977965 41869.140625 6.167565 0.999634 0.000144 40.258796
2455369.998400 41889.335938 6.168745 1.000122 0.000144 40.260840
2455370.018834 41914.507812 6.169945 1.000729 0.000144 40.262883
2455370.039268 41907.757812 6.169582 1.000573 0.000144 40.264927
2455370.059703 41926.023438 6.170565 1.001014 0.000144 40.266970
2455370.080137 41926.578125 6.170592 1.001033 0.000144 40.269014
2455370.100571 41937.203125 6.170983 1.001292 0.000144 40.271057
2455370.121006 41940.351562 6.171257 1.001372 0.000144 40.273101
2455370.141440 41947.187500 6.171555 1.001540 0.000144 40.275144
2455370.161874 41955.421875 6.172032 1.001741 0.000144 40.277187
2455370.182308 41958.085938 6.172041 1.001810 0.000144 40.279231
2455370.202743 41943.492188 6.171360 1.001466 0.000144 40.281274
2455370.223177 41952.980469 6.171741 1.001697 0.000144 40.283318
2455370.243611 41946.671875 6.171387 1.001550 0.000144 40.285361
2455370.264045 41926.292969 6.170409 1.001068 0.000144 40.287404
2455370.284480 41924.164062 6.170306 1.001021 0.000144 40.289448
2455370.304914 41887.996094 6.168452 1.000161 0.000144 40.291491
2455370.325348 41882.675781 6.168261 1.000038 0.000144 40.293535
2455370.345783 41860.054688 6.167094 0.999502 0.000144 40.295578
2455370.366217 41836.074219 6.165786 0.998933 0.000144 40.297622
2455370.386651 41828.460938 6.165518 0.998754 0.000144 40.299665
2455370.407085 41809.437500 6.164385 0.998303 0.000144 40.301708
2455370.427520 41805.199219 6.164299 0.998205 0.000144 40.303752
2455370.447954 41803.937500 6.164263 0.998178 0.000144 40.305795
2455370.468388 41799.296875 6.163938 0.998070 0.000144 40.307839
2455370.488823 41796.054688 6.163790 0.997995 0.000144 40.309882
2455370.509257 41793.625000 6.163561 0.997940 0.000144 40.311926
2455370.529691 41795.812500 6.163761 0.997994 0.000144 40.313969
2455370.550126 41804.992188 6.164218 0.998216 0.000144 40.316013
2455370.570560 41803.039062 6.164111 0.998171 0.000144 40.318056
2455370.590994 41816.046875 6.164846 0.998484 0.000144 40.320099
2455370.611428 41825.554688 6.165256 0.998712 0.000144 40.322143
2455370.631863 41831.613281 6.165584 0.998859 0.000144 40.324186
2455370.652297 41839.949219 6.165929 0.999059 0.000144 40.326230
2455370.672731 41837.968750 6.165837 0.999013 0.000144 40.328273
2455370.693166 41832.820312 6.165554 0.998891 0.000144 40.330317
2455370.713600 41846.734375 6.166265 0.999225 0.000144 40.332360
2455370.734034 41856.078125 6.166731 0.999449 0.000144 40.334403
2455370.754468 41884.386719 6.168216 1.000125 0.000144 40.336447
2455370.774903 41890.652344 6.168513 1.000275 0.000144 40.338490
2455370.795337 41897.339844 6.168887 1.000435 0.000144 40.340534
2455370.815771 41912.152344 6.169534 1.000789 0.000144 40.342577
2455370.836206 41921.726562 6.170027 1.001018 0.000144 40.344621
2455370.856640 41913.148438 6.169437 1.000812 0.000144 40.346664
2455370.877074 41919.031250 6.169765 1.000953 0.000144 40.348707
2455370.897508 41949.031250 6.171382 1.001668 0.000144 40.350751
2455370.917943 41940.070312 6.170868 1.001454 0.000144 40.352794
2455370.938377 41939.421875 6.170864 1.001437 0.000144 40.354838
2455370.958811 41926.992188 6.170095 1.001139 0.000144 40.356881
2455370.979245 41928.445312 6.170211 1.001172 0.000144 40.358924
2455370.999680 41913.304688 6.169461 1.000809 0.000144 40.360968
2455371.020114 41894.113281 6.168483 1.000349 0.000144 40.363011
2455371.040548 41887.812500 6.168152 1.000197 0.000144 40.365055
2455371.060983 41852.960938 6.166456 0.999363 0.000144 40.367098
2455371.081417 41845.875000 6.166027 0.999193 0.000144 40.369142
2455371.101851 41829.433594 6.165294 0.998801 0.000144 40.371185
2455371.122286 41802.234375 6.163850 0.998151 0.000144 40.373229
2455371.163154 41770.527344 6.159157 0.997394 0.000144 40.377315
2455372.470950 40996.062500 6.821484 1.000678 0.000169 40.508095
2455372.491384 41014.460938 6.822080 1.001105 0.000169 40.510138
2455372.511818 40986.722656 6.820981 1.000407 0.000169 40.512182
2455372.532253 40969.042969 6.820174 0.999954 0.000169 40.514225
2455372.552687 40954.089844 6.819306 0.999567 0.000169 40.516269
2455372.573121 40936.089844 6.818570 0.999107 0.000169 40.518312
2455372.593555 40943.847656 6.818788 0.999276 0.000169 40.520356
2455372.613990 40915.574219 6.817543 0.998565 0.000169 40.522399
2455372.634424 40926.589844 6.818064 0.998814 0.000169 40.524442
2455372.654858 40905.390625 6.817170 0.998277 0.000169 40.526486
2455372.675292 40915.078125 6.817564 0.998493 0.000169 40.528529
2455372.695727 40906.273438 6.817148 0.998259 0.000169 40.530573
2455372.716161 40928.500000 6.818057 0.998782 0.000169 40.532616
2455372.736595 40922.914062 6.817981 0.998627 0.000169 40.534660
2455372.757030 40935.457031 6.818402 0.998915 0.000169 40.536703
2455372.777464 40948.367188 6.819036 0.999211 0.000169 40.538746
2455372.797898 40959.070312 6.819518 0.999454 0.000169 40.540790
2455372.818332 40950.039062 6.819168 0.999216 0.000169 40.542833
2455372.838766 40953.929688 6.819426 0.999293 0.000169 40.544877
2455372.859201 40974.324219 6.820189 0.999773 0.000169 40.546920
2455372.879635 40967.933594 6.820049 0.999600 0.000169 40.548964
2455372.900069 40986.031250 6.820841 1.000024 0.000169 40.551007
2455372.920504 40997.929688 6.821290 1.000298 0.000169 40.553050
2455372.940938 40988.519531 6.820938 1.000052 0.000169 40.555094
2455372.961372 41010.210938 6.822045 1.000565 0.000169 40.557137
2455372.981806 41031.042969 6.822993 1.001057 0.000169 40.559181
2455373.002241 41032.378906 6.823275 1.001073 0.000169 40.561224
2455373.022675 41038.015625 6.823530 1.001195 0.000169 40.563268
2455373.043109 41063.113281 6.824363 1.001792 0.000169 40.565311
2455373.063543 41065.937500 6.824643 1.001846 0.000169 40.567354
2455373.083978 41075.609375 6.824915 1.002067 0.000169 40.569398
2455373.104412 41074.332031 6.824858 1.002021 0.000169 40.571441
2455373.124846 41092.531250 6.825652 1.002450 0.000169 40.573485
2455373.145280 41081.996094 6.825247 1.002179 0.000169 40.575528
2455373.165715 41083.472656 6.825261 1.002201 0.000169 40.577571
2455373.186149 41078.703125 6.824950 1.002070 0.000169 40.579615
2455373.206583 41045.843750 6.823555 1.001255 0.000169 40.581658
2455373.227017 41027.226562 6.822724 1.000787 0.000169 40.583702
2455373.247452 41030.972656 6.822835 1.000865 0.000169 40.585745
2455373.267886 41034.277344 6.822943 1.000933 0.000169 40.587789
2455373.288320 40994.871094 6.821095 0.999959 0.000169 40.589832
2455373.308754 40981.449219 6.820672 0.999619 0.000169 40.591875
2455373.329189 40972.296875 6.820010 0.999383 0.000169 40.593919
2455373.349623 40949.019531 6.819089 0.998803 0.000169 40.595962
2455373.370057 40835.457031 6.818838 0.996021 0.000169 40.598006
2455373.390491 40935.316406 6.818475 0.998445 0.000169 40.600049
2455373.410926 40939.078125 6.818566 0.998525 0.000169 40.602093
2455373.431360 40950.292969 6.819150 0.998787 0.000169 40.604136
2455373.451794 40939.285156 6.818596 0.998508 0.000169 40.606179
2455373.472228 40948.390625 6.818999 0.998719 0.000169 40.608223
2455373.492663 40962.269531 6.819505 0.999046 0.000169 40.610266
2455373.513097 40964.984375 6.819695 0.999102 0.000169 40.612310
2455373.533531 40964.375000 6.819786 0.999076 0.000169 40.614353
2455373.553965 40972.433594 6.820120 0.999263 0.000169 40.616396
2455373.574400 40945.773438 6.818924 0.998602 0.000169 40.618440
2455373.594834 40228.628906 6.783847 0.981104 0.000168 40.620483
2455373.819611 39528.480469 6.748976 0.963935 0.000167 40.642961
2455373.840045 40896.851562 6.816669 0.997295 0.000169 40.645004
2455373.860479 41096.531250 6.825780 1.002157 0.000169 40.647048
2455373.880913 41108.292969 6.826387 1.002436 0.000169 40.649091
2455373.901348 41099.742188 6.825969 1.002221 0.000169 40.651135
2455373.921782 41067.304688 6.824502 1.001423 0.000169 40.653178
2455373.942216 41071.511719 6.824621 1.001518 0.000169 40.655222
2455373.962650 41060.851562 6.824179 1.001252 0.000169 40.657265
2455373.983085 41025.050781 6.822558 1.000372 0.000169 40.659308
2455374.003519 41018.804688 6.822359 1.000214 0.000169 40.661352
2455374.023953 40996.777344 6.821350 0.999670 0.000169 40.663395
2455374.044387 40987.117188 6.820903 0.999429 0.000169 40.665439
2455374.064822 40967.796875 6.820066 0.998952 0.000169 40.667482
2455374.085256 40973.792969 6.820292 0.999092 0.000169 40.669526
2455374.126124 40947.863281 6.819035 0.998449 0.000169 40.673612
2455374.146559 40948.761719 6.819162 0.998466 0.000169 40.675656
2455374.166993 40957.882812 6.819432 0.998683 0.000169 40.677699
2455374.187427 40968.671875 6.820006 0.998941 0.000169 40.679743
2455374.207861 40956.894531 6.819589 0.998650 0.000169 40.681786
2455374.228295 40977.109375 6.820374 0.999138 0.000169 40.683829
2455374.248730 40970.597656 6.820153 0.998975 0.000169 40.685873
2455374.269164 40982.769531 6.820636 0.999267 0.000169 40.687916
2455374.289598 40987.800781 6.820968 0.999386 0.000169 40.689960
2455374.310033 41002.917969 6.821740 0.999750 0.000169 40.692003
2455374.330467 41005.339844 6.821731 0.999806 0.000169 40.694047
2455374.350901 41013.003906 6.822249 0.999989 0.000169 40.696090
2455374.371335 41011.328125 6.822151 0.999944 0.000169 40.698133
2455374.391769 41014.597656 6.822365 1.000021 0.000169 40.700177
2455374.412204 41033.097656 6.823157 1.000469 0.000169 40.702220
2455374.432638 41043.890625 6.823841 1.000729 0.000169 40.704264
2455374.453072 41051.007812 6.824180 1.000899 0.000169 40.706307
2455374.473506 41056.402344 6.824317 1.001028 0.000169 40.708351
2455374.493941 41081.351562 6.825401 1.001634 0.000169 40.710394
2455374.514375 41083.144531 6.825574 1.001675 0.000169 40.712437
2455374.534809 41082.253906 6.825491 1.001651 0.000169 40.714481
2455374.555243 41098.285156 6.826125 1.002040 0.000169 40.716524
2455374.575678 41093.488281 6.826024 1.001921 0.000169 40.718568
2455374.596112 41107.585938 6.826579 1.002262 0.000169 40.720611
2455374.616546 41120.027344 6.827147 1.002564 0.000169 40.722655
2455374.636980 41108.164062 6.826444 1.002273 0.000169 40.724698
2455374.657414 41088.679688 6.825647 1.001796 0.000169 40.726741
2455374.677849 41089.500000 6.825834 1.001815 0.000169 40.728785
2455374.698283 41069.304688 6.824757 1.001321 0.000169 40.730828
2455374.718717 41036.546875 6.823160 1.000522 0.000169 40.732872
2455374.739151 41036.933594 6.823220 1.000530 0.000169 40.734915
2455374.759586 41013.507812 6.822165 0.999958 0.000169 40.736959
2455374.780020 40996.253906 6.821352 0.999537 0.000169 40.739002
2455374.800454 40991.019531 6.821222 0.999409 0.000169 40.741045
2455374.820888 40986.242188 6.820994 0.999292 0.000169 40.743089
2455374.841323 40952.027344 6.819360 0.998457 0.000169 40.745132
2455374.861757 40955.281250 6.819435 0.998536 0.000169 40.747176
2455374.882191 40956.078125 6.819642 0.998556 0.000169 40.749219
2455374.902625 40975.511719 6.820418 0.999030 0.000169 40.751262
2455374.923059 40976.406250 6.820432 0.999052 0.000169 40.753306
2455374.943494 40967.453125 6.820017 0.998834 0.000169 40.755349
2455374.963928 40981.097656 6.820728 0.999167 0.000169 40.757393
2455374.984362 40980.414062 6.820564 0.999151 0.000169 40.759436
2455375.004796 40989.976562 6.820985 0.999384 0.000169 40.761480
2455375.025231 40994.609375 6.821236 0.999498 0.000169 40.763523
2455375.045665 40992.242188 6.821162 0.999441 0.000169 40.765566
2455375.066099 40984.355469 6.820836 0.999250 0.000169 40.767610
2455375.086533 41005.007812 6.823593 0.999755 0.000169 40.769653
2455375.106968 41002.539062 6.823487 0.999696 0.000169 40.771697
2455375.127402 41014.269531 6.823963 0.999984 0.000169 40.773740
2455375.147836 41041.632812 6.825171 1.000652 0.000169 40.775784
2455375.168270 41052.031250 6.825682 1.000907 0.000169 40.777827
2455375.188704 41056.531250 6.826004 1.001019 0.000169 40.779870
2455375.209139 41059.585938 6.826186 1.001095 0.000169 40.781914
2455375.229573 41071.472656 6.826703 1.001387 0.000169 40.783957
2455375.250007 41076.726562 6.827110 1.001517 0.000169 40.786001
2455375.270441 41089.292969 6.827454 1.001826 0.000169 40.788044
2455375.290876 41097.847656 6.827870 1.002037 0.000169 40.790088
2455375.311310 41099.484375 6.827977 1.002079 0.000169 40.792131
2455375.331744 41119.371094 6.828931 1.002567 0.000169 40.794174
2455375.352178 41111.148438 6.828591 1.002369 0.000169 40.796218
2455375.372612 41094.089844 6.827875 1.001956 0.000169 40.798261
2455375.393047 41092.445312 6.827653 1.001919 0.000169 40.800305
2455375.413481 41075.980469 6.826965 1.001520 0.000169 40.802348
2455375.433915 41055.476562 6.826097 1.001023 0.000169 40.804391
2455375.454349 41026.566406 6.824502 1.000322 0.000169 40.806435
2455375.474784 41018.730469 6.824307 1.000134 0.000169 40.808478
2455375.495218 41007.253906 6.823807 0.999858 0.000169 40.810522
2455375.515652 40988.269531 6.822856 0.999398 0.000169 40.812565
2455375.536086 40979.285156 6.822408 0.999183 0.000169 40.814609
2455375.556521 40962.230469 6.821691 0.998771 0.000169 40.816652
2455375.576955 40968.535156 6.821996 0.998928 0.000169 40.818695
2455375.597389 40956.402344 6.821361 0.998636 0.000169 40.820739
2455375.617823 40962.968750 6.821689 0.998801 0.000169 40.822782
2455375.638257 40949.121094 6.821052 0.998467 0.000169 40.824826
2455375.658692 40958.273438 6.821539 0.998695 0.000169 40.826869
2455375.679126 40958.390625 6.821526 0.998702 0.000169 40.828913
2455375.699560 40970.039062 6.821952 0.998990 0.000169 40.830956
2455375.719994 40967.832031 6.821917 0.998941 0.000169 40.832999
2455375.740429 40985.847656 6.822697 0.999385 0.000169 40.835043
2455375.760863 40996.507812 6.823220 0.999650 0.000169 40.837086
2455375.781297 40981.640625 6.822551 0.999292 0.000169 40.839130
2455375.801731 41001.242188 6.823414 0.999775 0.000169 40.841173
2455375.822165 40999.417969 6.823351 0.999736 0.000169 40.843216
2455375.842600 41006.609375 6.823737 0.999916 0.000169 40.845260
2455375.863034 41002.402344 6.823455 0.999819 0.000169 40.847303
2455375.883468 41019.476562 6.824256 1.000240 0.000169 40.849347
2455375.903902 41035.492188 6.824930 1.000636 0.000169 40.851390
2455375.924337 41043.847656 6.825453 1.000846 0.000169 40.853434
2455375.944771 41047.117188 6.825583 1.000931 0.000169 40.855477
2455375.965205 41055.925781 6.825980 1.001152 0.000169 40.857520
2455375.985639 41080.917969 6.827136 1.001767 0.000169 40.859564
2455376.006073 41078.445312 6.827004 1.001712 0.000169 40.861607
2455376.026508 41076.410156 6.827073 1.001669 0.000169 40.863651
