# Time, BJD, SAP_FLUX, SAP_FLUX_ERR, PDCSAP_FLUX, PDCSAP_FLUX_ERR

1375.307078 2456208.307078 49097.675781 7.899546 55471.441406 8.688913
1375.327511 2456208.327511 49072.117188 7.898411 55429.648438 8.687572
1375.347943 2456208.347943 49034.054688 7.897072 55400.640625 8.686211
1375.368376 2456208.368376 49019.855469 7.896321 55371.199219 8.685740
1375.388809 2456208.388809 48994.359375 7.895337 55348.726562 8.683812
1375.409242 2456208.409242 48959.546875 7.894125 55315.406250 8.683162
1375.429675 2456208.429675 48956.671875 7.894088 55295.320312 8.682970
1375.450108 2456208.450108 48718.601562 7.884376 55050.507812 8.672989
1375.470540 2456208.470540 47101.062500 7.819584 53257.007812 8.601212
1375.490973 2456208.490973 44363.503906 7.702570 50243.492188 8.473136
1375.511406 2456208.511406 41005.589844 7.554855 46552.566406 8.311158
1375.531839 2456208.531839 37533.734375 7.399113 42708.871094 8.140051
1375.552272 2456208.552272 34816.953125 7.273717 39731.339844 8.002825
1375.572705 2456208.572705 34357.136719 7.252595 39224.031250 7.979800
1375.593137 2456208.593137 34401.484375 7.254948 39262.980469 7.982035
1375.613570 2456208.613570 35915.152344 7.324520 40942.132812 8.058414
1375.634003 2456208.634003 39217.765625 7.474520 44560.878906 8.222711
1375.654436 2456208.654436 42741.554688 7.632572 48454.792969 8.396568
1375.674869 2456208.674869 45904.015625 7.769585 51939.281250 8.546761
1375.695302 2456208.695302 48310.835938 7.868302 54578.015625 8.654621
1375.715734 2456208.715734 49219.738281 7.904514 55591.730469 8.695214
1375.736167 2456208.736167 49274.265625 7.908341 55639.605469 8.699374
1375.756600 2456208.756600 49295.871094 7.909153 55669.203125 8.699268
1375.777033 2456208.777033 49304.023438 7.909484 55684.593750 8.700606
1375.797466 2456208.797466 49313.277344 7.909843 55678.363281 8.700607
1375.817899 2456208.817899 49335.277344 7.910808 55716.160156 8.702925
1375.838331 2456208.838331 49318.542969 7.910323 55692.460938 8.701739
1375.858764 2456208.858764 49334.105469 7.910552 55707.382812 8.702188
1375.879197 2456208.879197 49310.414062 7.909739 55687.656250 8.701012
1375.899630 2456208.899630 49320.703125 7.911951 55684.500000 8.703147
1375.920063 2456208.920063 49289.699219 7.909092 55660.664062 8.700770
1375.940496 2456208.940496 49265.238281 7.907931 55631.429688 8.699164
1375.960928 2456208.960928 49261.328125 7.907302 55622.945312 8.698521
1375.981361 2456208.981361 49200.804688 7.903953 55566.644531 8.695065
1376.001794 2456209.001794 49176.898438 7.902781 55525.433594 8.693458
1376.022227 2456209.022227 49144.710938 7.901619 55500.597656 8.691813
1376.042660 2456209.042660 49124.023438 7.900613 55479.410156 8.691289
1376.063093 2456209.063093 49100.433594 7.899528 55438.382812 8.689929
1376.083525 2456209.083525 49033.406250 7.897250 55378.105469 8.687518
1376.103958 2456209.103958 49021.371094 7.896524 55356.648438 8.687012
1376.124391 2456209.124391 48997.316406 7.895773 55333.253906 8.685900
1376.144824 2456209.144824 48965.343750 7.894474 55306.671875 8.684659
1376.165257 2456209.165257 48978.203125 7.894944 55300.507812 8.685193
1376.185690 2456209.185690 48960.308594 7.894262 55299.140625 8.684885
1376.206122 2456209.206122 48976.281250 7.894894 55308.398438 8.684912
1376.226555 2456209.226555 48972.851562 7.894712 55302.777344 8.685450
1376.246988 2456209.246988 48981.011719 7.895009 55321.570312 8.685517
1376.267421 2456209.267421 49013.441406 7.896418 55340.371094 8.687054
1376.287854 2456209.287854 49036.039062 7.897120 55376.933594 8.687387
1376.308287 2456209.308287 49067.632812 7.898209 55409.945312 8.689558
1376.328719 2456209.328719 49110.699219 7.900342 55448.996094 8.691143
1376.349152 2456209.349152 49127.617188 7.900882 55479.316406 8.692561
1376.369585 2456209.369585 49186.289062 7.903139 55534.039062 8.694294
1376.390018 2456209.390018 49207.648438 7.903962 55563.625000 8.694952
1376.410451 2456209.410451 49219.335938 7.904438 55578.292969 8.696072
1376.430883 2456209.430883 49257.972656 7.907704 55607.917969 8.699426
1376.451316 2456209.451316 49277.132812 7.906543 55643.515625 8.698359
1376.471749 2456209.471749 49299.589844 7.909082 55657.214844 8.701171
1376.492182 2456209.492182 49304.207031 7.909451 55668.988281 8.701275
1376.512615 2456209.512615 49324.222656 7.910290 55696.839844 8.702407
1376.533048 2456209.533048 49356.082031 7.913063 55713.566406 8.705246
1376.553480 2456209.553480 49350.929688 7.911965 55721.250000 8.704260
1376.573913 2456209.573913 49365.726562 7.913292 55733.277344 8.706435
1376.594346 2456209.594346 49357.023438 7.913044 55721.953125 8.705892
1376.614779 2456209.614779 49355.714844 7.912081 55730.054688 8.704645
1376.635212 2456209.635212 49347.539062 7.912548 55705.128906 8.704412
1376.655645 2456209.655645 49310.363281 7.909669 55676.734375 8.701526
1376.676077 2456209.676077 49298.878906 7.908968 55662.914062 8.700708
1376.696510 2456209.696510 49283.820312 7.908427 55636.804688 8.700658
1376.716943 2456209.716943 49224.164062 7.906253 55584.292969 8.698157
1376.737376 2456209.737376 49223.707031 7.905959 55568.164062 8.697918
1376.757809 2456209.757809 49166.207031 7.902086 55516.554688 8.693831
1376.778241 2456209.778241 49118.910156 7.900431 55465.671875 8.692276
1376.798674 2456209.798674 49108.859375 7.899860 55440.894531 8.691255
1376.819107 2456209.819107 49040.597656 7.897086 55378.464844 8.688439
1376.839540 2456209.839540 49027.597656 7.896674 55355.371094 8.687846
1376.859973 2456209.859973 49026.214844 7.896494 55355.929688 8.687928
1376.880406 2456209.880406 48993.398438 7.895153 55329.046875 8.685671
1376.900838 2456209.900838 49020.929688 7.896474 55343.199219 8.687923
1376.921271 2456209.921271 48973.601562 7.894363 55305.367188 8.685935
1376.941704 2456209.941704 48985.062500 7.895061 55310.406250 8.686142
1376.962137 2456209.962137 48979.753906 7.894618 55304.535156 8.686126
1376.982570 2456209.982570 48993.585938 7.894995 55327.132812 8.686526
